drug,ndc_raw,ndc
asenapine,46708-544-60,46708054460
asenapine,62332-198-31,62332019831
asenapine,62332-198-60,62332019860
asenapine,62332-199-31,62332019931
asenapine,62332-199-60,62332019960
asenapine,51991-358-11,51991035811
asenapine,51991-358-60,51991035860
asenapine,51991-359-11,51991035911
asenapine,51991-359-60,51991035960
asenapine,59762-1091-6,59762109106
asenapine,59762-2012-6,59762201206
asenapine,59762-2888-6,59762288806
asenapine,46708-198-31,46708019831
asenapine,46708-198-60,46708019860
asenapine,46708-199-31,46708019931
asenapine,46708-199-60,46708019960
asenapine,51991-360-11,51991036011
asenapine,51991-360-60,51991036060
asenapine,51991-361-11,51991036111
asenapine,51991-361-60,51991036160
asenapine,51991-928-11,51991092811
asenapine,51991-928-60,51991092860
asenapine,69539-057-34,69539005734
asenapine,69539-058-34,69539005834
asenapine,69539-060-34,69539006034
asenapine,69539-245-34,69539024534
asenapine,62332-544-31,62332054431
asenapine,62332-544-60,62332054460
asenapine,0456-2402-10,00456240210
asenapine,0456-2402-60,00456240260
asenapine,0456-2402-63,00456240263
asenapine,0456-2405-10,00456240510
asenapine,0456-2405-60,00456240560
asenapine,0456-2410-10,00456241010
asenapine,0456-2410-60,00456241060
asenapine,68968-0172-7,68968017207
asenapine,68968-0173-7,68968017307
asenapine,68968-0174-7,68968017407
asenapine,68968-0172-3,68968017203
asenapine,68968-0173-3,68968017303
asenapine,68968-0174-3,68968017403
brexpiprazole,60219-1649-3,60219164903
brexpiprazole,60219-1650-3,60219165003
brexpiprazole,60219-1651-3,60219165103
brexpiprazole,60219-1652-3,60219165203
brexpiprazole,60219-1653-3,60219165303
brexpiprazole,60219-1654-3,60219165403
brexpiprazole,27241-204-30,27241020430
brexpiprazole,27241-205-30,27241020530
brexpiprazole,27241-206-30,27241020630
brexpiprazole,27241-207-30,27241020730
brexpiprazole,27241-208-30,27241020830
brexpiprazole,27241-209-30,27241020930
brexpiprazole,70518-3548-0,70518354800
brexpiprazole,59148-036-07,59148003607
brexpiprazole,59148-037-07,59148003707
brexpiprazole,59148-038-07,59148003807
brexpiprazole,59148-039-07,59148003907
brexpiprazole,59148-040-07,59148004007
brexpiprazole,59148-042-07,59148004207
brexpiprazole,59148-044-14,59148004414
brexpiprazole,59148-035-13,59148003513
brexpiprazole,59148-036-13,59148003613
brexpiprazole,59148-037-13,59148003713
brexpiprazole,59148-038-13,59148003813
brexpiprazole,59148-039-13,59148003913
brexpiprazole,59148-040-13,59148004013
cariprazine,61874-130-07,61874013007
cariprazine,61874-160-07,61874016007
cariprazine,61874-170-08,61874017008
cariprazine,61874-115-07,61874011507
cariprazine,61874-130-30,61874013030
cariprazine,61874-130-20,61874013020
cariprazine,61874-160-30,61874016030
cariprazine,61874-115-17,61874011517
cariprazine,61874-115-20,61874011520
cariprazine,61874-115-31,61874011531
cariprazine,70518-3157-0,70518315700
cariprazine,61874-145-07,61874014507
cariprazine,61874-115-30,61874011530
cariprazine,61874-130-31,61874013031
cariprazine,61874-145-30,61874014530
chlorpromazine,51662-1406-1,51662140601
chlorpromazine,70518-3590-1,70518359001
chlorpromazine,70518-3670-0,70518367000
chlorpromazine,69238-1056-1,69238105601
chlorpromazine,50090-5965-0,50090596500
chlorpromazine,0641-1397-35,00641139735
chlorpromazine,0641-1398-35,00641139835
chlorpromazine,24338-403-12,24338040312
chlorpromazine,24338-410-24,24338041024
chlorpromazine,68462-861-01,68462086101
chlorpromazine,68462-861-10,68462086110
chlorpromazine,16714-047-01,16714004701
chlorpromazine,16714-048-01,16714004801
chlorpromazine,16714-049-01,16714004901
chlorpromazine,16714-050-01,16714005001
chlorpromazine,16714-051-01,16714005101
chlorpromazine,68462-862-01,68462086201
chlorpromazine,68462-862-10,68462086210
chlorpromazine,68462-863-01,68462086301
chlorpromazine,68462-863-10,68462086310
chlorpromazine,68462-864-01,68462086401
chlorpromazine,68462-864-10,68462086410
chlorpromazine,68462-865-01,68462086501
chlorpromazine,68462-865-10,68462086510
chlorpromazine,70518-3510-0,70518351000
chlorpromazine,90096-131-01,90096013101
chlorpromazine,90096-132-01,90096013201
chlorpromazine,90096-133-01,90096013301
chlorpromazine,90096-134-01,90096013401
chlorpromazine,90096-135-01,90096013501
chlorpromazine,70518-3348-0,70518334800
chlorpromazine,72205-104-91,72205010491
chlorpromazine,72205-105-91,72205010591
chlorpromazine,72205-106-91,72205010691
chlorpromazine,72205-107-91,72205010791
chlorpromazine,69238-1054-1,69238105401
chlorpromazine,70518-3549-0,70518354900
chlorpromazine,50268-162-15,50268016215
chlorpromazine,50268-163-15,50268016315
chlorpromazine,50268-164-15,50268016415
chlorpromazine,50268-165-15,50268016515
chlorpromazine,50268-166-12,50268016612
chlorpromazine,70518-0016-0,70518001600
chlorpromazine,53808-1104-1,53808110401
chlorpromazine,50090-6029-0,50090602900
chlorpromazine,64950-240-12,64950024012
chlorpromazine,64950-241-24,64950024124
chlorpromazine,55150-318-25,55150031825
chlorpromazine,55150-319-25,55150031925
chlorpromazine,0832-6017-00,00832601700
chlorpromazine,0832-6018-00,00832601800
chlorpromazine,0832-6018-10,00832601810
chlorpromazine,0832-6019-00,00832601900
chlorpromazine,0527-2961-37,00527296137
chlorpromazine,0527-2962-37,00527296237
chlorpromazine,0527-2962-43,00527296243
chlorpromazine,0527-2963-37,00527296337
chlorpromazine,0527-2963-43,00527296343
chlorpromazine,0527-2964-37,00527296437
chlorpromazine,0527-2964-43,00527296443
chlorpromazine,0527-2965-37,00527296537
chlorpromazine,0527-2965-43,00527296543
chlorpromazine,0832-0300-00,00832030000
chlorpromazine,0832-0300-10,00832030010
chlorpromazine,0832-0301-00,00832030100
chlorpromazine,0832-0301-01,00832030101
chlorpromazine,0832-0301-10,00832030110
chlorpromazine,0832-0302-00,00832030200
chlorpromazine,0832-0302-01,00832030201
chlorpromazine,0832-0302-10,00832030210
chlorpromazine,0832-0303-00,00832030300
chlorpromazine,0832-0303-01,00832030301
chlorpromazine,0832-0303-10,00832030310
chlorpromazine,0832-0304-00,00832030400
chlorpromazine,0832-0304-01,00832030401
chlorpromazine,0832-0304-10,00832030410
chlorpromazine,0832-6019-01,00832601901
chlorpromazine,0832-6019-10,00832601910
chlorpromazine,0832-6020-00,00832602000
chlorpromazine,0832-6020-01,00832602001
chlorpromazine,0832-6020-10,00832602010
chlorpromazine,0832-6021-00,00832602100
chlorpromazine,0832-6021-01,00832602101
chlorpromazine,0832-6021-10,00832602110
chlorpromazine,60687-419-01,60687041901
chlorpromazine,60687-430-01,60687043001
chlorpromazine,60687-441-01,60687044101
chlorpromazine,60687-452-01,60687045201
chlorpromazine,60687-463-01,60687046301
chlorpromazine,63304-083-01,63304008301
chlorpromazine,63304-083-10,63304008310
chlorpromazine,63304-114-01,63304011401
chlorpromazine,63304-114-10,63304011410
chlorpromazine,63304-122-01,63304012201
chlorpromazine,63304-122-10,63304012210
chlorpromazine,63304-143-01,63304014301
chlorpromazine,63304-143-10,63304014310
chlorpromazine,63304-185-01,63304018501
chlorpromazine,63304-185-10,63304018510
chlorpromazine,0904-7129-61,00904712961
chlorpromazine,0904-7130-61,00904713061
chlorpromazine,0904-7131-61,00904713161
chlorpromazine,0904-7132-61,00904713261
chlorpromazine,0904-7133-61,00904713361
chlorpromazine,62135-420-90,62135042090
chlorpromazine,62135-421-90,62135042190
chlorpromazine,62135-422-90,62135042290
chlorpromazine,62135-423-90,62135042390
chlorpromazine,62135-424-90,62135042490
chlorpromazine,70518-3435-0,70518343500
chlorpromazine,51407-434-01,51407043401
chlorpromazine,51407-435-01,51407043501
chlorpromazine,51407-436-01,51407043601
chlorpromazine,51407-437-01,51407043701
chlorpromazine,51407-438-01,51407043801
chlorpromazine,69238-1058-1,69238105801
chlorpromazine,69238-1062-1,69238106201
chlorpromazine,70518-3584-0,70518358400
chlorpromazine,70518-3590-0,70518359000
chlorpromazine,52584-397-31,52584039731
chlorpromazine,69238-1060-1,69238106001
chlorpromazine,70518-3321-0,70518332100
chlorpromazine,0404-9836-01,00404983601
chlorpromazine,70710-1129-1,70710112901
chlorpromazine,70710-1129-4,70710112904
chlorpromazine,70710-1130-1,70710113001
chlorpromazine,70710-1130-4,70710113004
chlorpromazine,70710-1131-1,70710113101
chlorpromazine,70710-1131-4,70710113104
chlorpromazine,70710-1132-1,70710113201
chlorpromazine,70710-1132-4,70710113204
chlorpromazine,70710-1133-1,70710113301
chlorpromazine,70710-1133-4,70710113304
chlorpromazine,70771-1506-1,70771150601
chlorpromazine,70771-1506-4,70771150604
chlorpromazine,70771-1507-1,70771150701
chlorpromazine,70771-1507-4,70771150704
chlorpromazine,70771-1508-1,70771150801
chlorpromazine,70771-1508-4,70771150804
chlorpromazine,70771-1509-1,70771150901
chlorpromazine,70771-1509-4,70771150904
chlorpromazine,70771-1510-1,70771151001
chlorpromazine,70771-1510-4,70771151004
clozapine,0093-5376-01,00093537601
clozapine,0093-5376-84,00093537684
clozapine,0093-5377-01,00093537701
clozapine,0093-5377-84,00093537784
clozapine,51079-921-20,51079092120
clozapine,51079-922-20,51079092220
clozapine,0378-0825-02,00378082502
clozapine,0378-0860-02,00378086002
clozapine,0378-0860-07,00378086007
clozapine,0378-0972-02,00378097202
clozapine,0378-0973-02,00378097302
clozapine,65862-844-78,65862084478
clozapine,0904-7087-61,00904708761
clozapine,0904-7088-61,00904708861
clozapine,0904-7089-61,00904708961
clozapine,55154-3568-0,55154356800
clozapine,70518-3391-0,70518339100
clozapine,51862-900-05,51862090005
clozapine,51862-901-05,51862090105
clozapine,51862-902-05,51862090205
clozapine,51862-903-05,51862090305
clozapine,51407-085-01,51407008501
clozapine,51407-086-01,51407008601
clozapine,51407-086-05,51407008605
clozapine,65862-845-01,65862084501
clozapine,65862-846-01,65862084601
clozapine,65862-847-01,65862084701
clozapine,65862-847-78,65862084778
clozapine,65862-845-05,65862084505
clozapine,57664-211-88,57664021188
clozapine,57664-345-13,57664034513
clozapine,0378-0825-01,00378082501
clozapine,0378-0860-01,00378086001
clozapine,0378-0860-05,00378086005
clozapine,0378-0972-01,00378097201
clozapine,0378-0973-01,00378097301
clozapine,51079-749-20,51079074920
clozapine,57664-211-13,57664021113
clozapine,57664-347-88,57664034788
clozapine,57664-241-13,57664024113
clozapine,70518-3357-0,70518335700
clozapine,57664-345-88,57664034588
clozapine,51862-900-01,51862090001
clozapine,51862-901-01,51862090101
clozapine,51862-902-01,51862090201
clozapine,51862-903-01,51862090301
clozapine,60687-426-01,60687042601
clozapine,0378-3813-01,00378381301
clozapine,0378-3815-01,00378381501
clozapine,0093-5416-01,00093541601
clozapine,51079-288-04,51079028804
clozapine,57664-241-88,57664024188
clozapine,60687-548-01,60687054801
clozapine,63629-2359-1,63629235901
clozapine,63629-2360-1,63629236001
clozapine,63629-2361-1,63629236101
clozapine,63629-2362-1,63629236201
clozapine,57664-347-13,57664034713
clozapine,60687-415-01,60687041501
clozapine,16729-141-01,16729014101
clozapine,16729-141-16,16729014116
clozapine,16729-142-01,16729014201
clozapine,16729-142-16,16729014216
clozapine,65862-844-05,65862084405
clozapine,65862-844-01,65862084401
clozapine,65862-845-78,65862084578
clozapine,65862-847-05,65862084705
clozapine,65862-846-05,65862084605
clozapine,65862-846-78,65862084678
clozapine,0093-5417-01,00093541701
clozapine,0093-5417-84,00093541784
clozapine,0093-5419-01,00093541901
clozapine,0093-5419-84,00093541984
clozapine,60687-404-01,60687040401
clozapine,69809-0127-5,69809012705
clozapine,69809-0126-5,69809012605
clozapine,69809-0130-5,69809013005
clozapine,69809-0135-5,69809013505
clozapine,52817-601-38,52817060138
fluphenazine,0143-9529-01,00143952901
fluphenazine,67457-359-59,67457035959
fluphenazine,42023-129-89,42023012989
fluphenazine,42023-129-01,42023012901
fluphenazine,63323-272-05,63323027205
fluphenazine,55150-267-05,55150026705
fluphenazine,0904-7158-61,00904715861
fluphenazine,0904-7159-61,00904715961
fluphenazine,0904-7160-61,00904716061
fluphenazine,69238-1678-1,69238167801
fluphenazine,69238-1679-1,69238167901
fluphenazine,69238-1680-1,69238168001
fluphenazine,69238-1681-1,69238168101
fluphenazine,0121-0653-04,00121065304
fluphenazine,0121-0654-02,00121065402
fluphenazine,0121-0654-16,00121065416
fluphenazine,24979-137-01,24979013701
fluphenazine,24979-138-01,24979013801
fluphenazine,24979-139-01,24979013901
fluphenazine,50268-369-15,50268036915
fluphenazine,27241-252-01,27241025201
fluphenazine,27241-253-01,27241025301
fluphenazine,27241-254-01,27241025401
fluphenazine,27241-255-01,27241025501
fluphenazine,42291-435-01,42291043501
fluphenazine,42291-436-01,42291043601
fluphenazine,42291-437-01,42291043701
fluphenazine,42291-438-01,42291043801
fluphenazine,51672-4233-1,51672423301
fluphenazine,51672-4234-1,51672423401
fluphenazine,51672-4235-1,51672423501
fluphenazine,51672-4236-1,51672423601
fluphenazine,16714-672-01,16714067201
fluphenazine,16714-673-01,16714067301
fluphenazine,16714-674-01,16714067401
fluphenazine,16714-674-02,16714067402
fluphenazine,70518-1496-0,70518149600
fluphenazine,70954-273-10,70954027310
fluphenazine,70954-274-10,70954027410
fluphenazine,70954-275-10,70954027510
fluphenazine,70954-275-20,70954027520
fluphenazine,70954-276-10,70954027610
fluphenazine,70954-276-20,70954027620
fluphenazine,0527-1788-01,00527178801
fluphenazine,0527-1788-05,00527178805
fluphenazine,0527-1789-01,00527178901
fluphenazine,0527-1789-05,00527178905
fluphenazine,0527-1790-01,00527179001
fluphenazine,0527-1790-05,00527179005
fluphenazine,0527-1791-01,00527179101
fluphenazine,0527-1791-05,00527179105
fluphenazine,43598-034-01,43598003401
fluphenazine,43598-035-01,43598003501
fluphenazine,43598-036-01,43598003601
fluphenazine,43598-037-01,43598003701
fluphenazine,50268-366-15,50268036615
fluphenazine,50268-367-15,50268036715
fluphenazine,50268-368-15,50268036815
fluphenazine,16714-002-01,16714000201
fluphenazine,16714-003-01,16714000301
fluphenazine,16714-004-01,16714000401
fluphenazine,16714-005-01,16714000501
fluphenazine,16714-675-01,16714067501
fluphenazine,16714-675-02,16714067502
fluphenazine,62135-415-90,62135041590
fluphenazine,62135-416-90,62135041690
fluphenazine,62135-418-90,62135041890
fluphenazine,62135-419-90,62135041990
fluphenazine,71205-837-00,71205083700
fluphenazine,71205-837-11,71205083711
fluphenazine,71205-837-30,71205083730
fluphenazine,71205-837-55,71205083755
fluphenazine,71205-837-60,71205083760
fluphenazine,71205-837-64,71205083764
fluphenazine,71205-837-72,71205083772
fluphenazine,71205-837-78,71205083778
fluphenazine,71205-837-90,71205083790
fluphenazine,71205-838-00,71205083800
fluphenazine,71205-838-11,71205083811
fluphenazine,71205-838-30,71205083830
fluphenazine,71205-838-55,71205083855
fluphenazine,71205-838-60,71205083860
fluphenazine,71205-838-64,71205083864
fluphenazine,71205-838-72,71205083872
fluphenazine,71205-838-78,71205083878
fluphenazine,71205-838-90,71205083890
fluphenazine,71205-839-00,71205083900
fluphenazine,71205-839-11,71205083911
fluphenazine,71205-839-30,71205083930
fluphenazine,71205-839-55,71205083955
fluphenazine,71205-839-60,71205083960
fluphenazine,71205-839-64,71205083964
fluphenazine,71205-839-72,71205083972
fluphenazine,71205-839-78,71205083978
fluphenazine,71205-839-90,71205083990
fluphenazine,71205-840-00,71205084000
fluphenazine,71205-840-11,71205084011
fluphenazine,71205-840-30,71205084030
fluphenazine,71205-840-55,71205084055
fluphenazine,71205-840-60,71205084060
fluphenazine,71205-840-64,71205084064
fluphenazine,71205-840-72,71205084072
fluphenazine,71205-840-78,71205084078
fluphenazine,71205-840-90,71205084090
fluphenazine,63323-281-10,63323028110
fluphenazine,70518-3569-0,70518356900
fluphenazine,70518-3553-0,70518355300
fluphenazine,68084-846-01,68084084601
fluphenazine,68084-950-01,68084095001
fluphenazine,51407-458-01,51407045801
fluphenazine,51407-459-01,51407045901
fluphenazine,51407-460-01,51407046001
fluphenazine,51407-461-01,51407046101
fluphenazine,70518-1496-1,70518149601
fluphenazine,70710-1488-1,70710148801
fluphenazine,70710-1488-5,70710148805
fluphenazine,70710-1489-1,70710148901
fluphenazine,70710-1489-5,70710148905
fluphenazine,70710-1490-1,70710149001
fluphenazine,70710-1490-5,70710149005
fluphenazine,70710-1491-1,70710149101
fluphenazine,70710-1491-5,70710149105
fluphenazine,70771-1581-1,70771158101
fluphenazine,70771-1581-5,70771158105
fluphenazine,70771-1582-1,70771158201
fluphenazine,70771-1582-5,70771158205
fluphenazine,70771-1583-1,70771158301
fluphenazine,70771-1583-5,70771158305
fluphenazine,70771-1584-1,70771158401
fluphenazine,70771-1584-5,70771158405
fluphenazine,24979-136-01,24979013601
fluphenazine,10135-725-01,10135072501
fluphenazine,10135-726-01,10135072601
fluphenazine,10135-727-01,10135072701
fluphenazine,10135-728-01,10135072801
fluphenazine,0904-7157-61,00904715761
haloperidol,50458-253-03,50458025303
haloperidol,50458-254-14,50458025414
haloperidol,0121-0581-15,00121058115
haloperidol,70518-3500-0,70518350000
haloperidol,63187-842-03,63187084203
haloperidol,63187-842-30,63187084230
haloperidol,0121-0581-04,00121058104
haloperidol,0121-0581-05,00121058105
haloperidol,70518-3608-0,70518360800
haloperidol,65841-626-10,65841062610
haloperidol,65841-627-10,65841062710
haloperidol,0378-0214-01,00378021401
haloperidol,0378-0214-10,00378021410
haloperidol,0378-0257-01,00378025701
haloperidol,0378-0257-10,00378025710
haloperidol,0378-0327-01,00378032701
haloperidol,0378-0327-10,00378032710
haloperidol,0378-0334-01,00378033401
haloperidol,0378-0335-01,00378033501
haloperidol,0378-0351-01,00378035101
haloperidol,0378-0351-10,00378035110
haloperidol,0615-8355-39,00615835539
haloperidol,0832-1510-11,00832151011
haloperidol,0832-1520-11,00832152011
haloperidol,0832-1530-11,00832153011
haloperidol,0832-1540-11,00832154011
haloperidol,0832-1550-11,00832155011
haloperidol,0832-1560-11,00832156011
haloperidol,63187-842-60,63187084260
haloperidol,0904-6661-04,00904666104
haloperidol,0904-6733-61,00904673361
haloperidol,55154-3566-0,55154356600
haloperidol,0904-6782-61,00904678261
haloperidol,70518-3437-0,70518343700
haloperidol,70518-3440-0,70518344000
haloperidol,54838-501-15,54838050115
haloperidol,69292-580-01,69292058001
haloperidol,69292-582-01,69292058201
haloperidol,69292-584-01,69292058401
haloperidol,69292-586-01,69292058601
haloperidol,69292-586-10,69292058610
haloperidol,69292-588-01,69292058801
haloperidol,69292-590-01,69292059001
haloperidol,0143-9501-25,00143950125
haloperidol,0143-9502-01,00143950201
haloperidol,63323-474-01,63323047401
haloperidol,70518-1269-0,70518126900
haloperidol,25021-806-01,25021080601
haloperidol,10135-752-01,10135075201
haloperidol,10135-752-10,10135075210
haloperidol,10135-753-01,10135075301
haloperidol,10135-753-10,10135075310
haloperidol,10135-754-01,10135075401
haloperidol,10135-754-10,10135075410
haloperidol,10135-755-01,10135075501
haloperidol,10135-755-10,10135075510
haloperidol,10135-756-01,10135075601
haloperidol,10135-756-10,10135075610
haloperidol,10135-757-01,10135075701
haloperidol,10135-757-10,10135075710
haloperidol,65841-628-01,65841062801
haloperidol,51662-1524-1,51662152401
haloperidol,55154-9553-5,55154955305
haloperidol,70518-0831-1,70518083101
haloperidol,63629-9270-1,63629927001
haloperidol,63629-9271-1,63629927101
haloperidol,63629-9272-1,63629927201
haloperidol,63629-9273-1,63629927301
haloperidol,63629-9274-1,63629927401
haloperidol,63629-9275-1,63629927501
haloperidol,68084-249-01,68084024901
haloperidol,70518-2680-0,70518268000
haloperidol,70518-2682-0,70518268200
haloperidol,70518-2687-0,70518268700
haloperidol,0143-9319-25,00143931925
haloperidol,70518-1599-0,70518159900
haloperidol,50090-5989-0,50090598900
haloperidol,70518-2893-0,70518289300
haloperidol,51079-735-20,51079073520
haloperidol,0904-7240-61,00904724061
haloperidol,0904-7241-61,00904724161
haloperidol,0904-7242-61,00904724261
haloperidol,68382-407-01,68382040701
haloperidol,68382-407-10,68382040710
haloperidol,68382-407-77,68382040777
haloperidol,68382-408-01,68382040801
haloperidol,68382-408-10,68382040810
haloperidol,68382-408-77,68382040877
haloperidol,68382-409-01,68382040901
haloperidol,68382-409-10,68382040910
haloperidol,68382-409-77,68382040977
haloperidol,65841-837-01,65841083701
haloperidol,65841-837-10,65841083710
haloperidol,65841-837-77,65841083777
haloperidol,65841-838-01,65841083801
haloperidol,65841-838-10,65841083810
haloperidol,65841-838-77,65841083877
haloperidol,65841-839-01,65841083901
haloperidol,65841-839-10,65841083910
haloperidol,65841-839-77,65841083977
haloperidol,65841-627-01,65841062701
haloperidol,67296-1462-1,67296146201
haloperidol,68382-080-01,68382008001
haloperidol,68382-079-01,68382007901
haloperidol,68382-080-10,68382008010
haloperidol,50090-4365-0,50090436500
haloperidol,51079-736-20,51079073620
haloperidol,76045-737-10,76045073710
haloperidol,58657-700-01,58657070001
haloperidol,58657-701-01,58657070101
haloperidol,58657-702-01,58657070201
haloperidol,58657-703-01,58657070301
haloperidol,58657-703-10,58657070310
haloperidol,58657-704-01,58657070401
haloperidol,58657-705-01,58657070501
haloperidol,50090-6017-0,50090601700
haloperidol,63629-2326-1,63629232601
haloperidol,71247-150-01,71247015001
haloperidol,71247-150-10,71247015010
haloperidol,71247-151-01,71247015101
haloperidol,71247-151-10,71247015110
haloperidol,71247-152-01,71247015201
haloperidol,71247-152-10,71247015210
haloperidol,71247-153-01,71247015301
haloperidol,71247-153-10,71247015310
haloperidol,71247-154-01,71247015401
haloperidol,71247-154-10,71247015410
haloperidol,71247-155-01,71247015501
haloperidol,71247-155-10,71247015510
haloperidol,72205-064-91,72205006491
haloperidol,72205-064-99,72205006499
haloperidol,72205-065-91,72205006591
haloperidol,72205-065-99,72205006599
haloperidol,72205-066-91,72205006691
haloperidol,72205-066-99,72205006699
haloperidol,72205-067-91,72205006791
haloperidol,72205-067-99,72205006799
haloperidol,72205-068-91,72205006891
haloperidol,72205-069-91,72205006991
haloperidol,68382-080-06,68382008006
haloperidol,68083-117-01,68083011701
haloperidol,70518-1182-0,70518118200
haloperidol,0832-1520-01,00832152001
haloperidol,0832-1540-01,00832154001
haloperidol,0832-1550-01,00832155001
haloperidol,63187-842-90,63187084290
haloperidol,51079-733-20,51079073320
haloperidol,51079-734-20,51079073420
haloperidol,70518-3587-0,70518358700
haloperidol,70518-0831-0,70518083100
haloperidol,60687-161-01,60687016101
haloperidol,0904-7112-70,00904711270
haloperidol,68084-250-21,68084025021
haloperidol,68382-081-01,68382008101
haloperidol,63323-474-10,63323047410
haloperidol,68382-079-10,68382007910
haloperidol,51079-431-20,51079043120
haloperidol,70518-2620-0,70518262000
haloperidol,55154-5059-0,55154505900
haloperidol,35573-440-02,35573044002
haloperidol,35573-441-02,35573044102
haloperidol,35573-442-02,35573044202
haloperidol,68382-081-06,68382008106
haloperidol,65841-628-06,65841062806
haloperidol,65841-626-01,65841062601
haloperidol,54838-501-40,54838050140
haloperidol,0143-9295-01,00143929501
haloperidol,0143-9296-01,00143929601
haloperidol,70069-030-03,70069003003
haloperidol,70518-1281-0,70518128100
haloperidol,0703-7121-03,00703712103
haloperidol,0703-7123-01,00703712301
haloperidol,0703-7131-03,00703713103
haloperidol,0703-7133-01,00703713301
haloperidol,68083-137-02,68083013702
haloperidol,68083-138-02,68083013802
haloperidol,25021-831-01,25021083101
haloperidol,25021-833-01,25021083301
haloperidol,25021-834-05,25021083405
haloperidol,70069-031-05,70069003105
haloperidol,72785-0004-6,72785000406
haloperidol,72785-0004-9,72785000409
haloperidol,72785-0005-1,72785000501
haloperidol,72785-0005-5,72785000505
haloperidol,72785-0006-1,72785000601
haloperidol,72785-0006-5,72785000605
haloperidol,72785-0007-1,72785000701
haloperidol,72785-0007-5,72785000705
haloperidol,67457-410-13,67457041013
haloperidol,10147-0921-3,10147092103
haloperidol,10147-0922-5,10147092205
haloperidol,63323-471-41,63323047141
haloperidol,68083-137-10,68083013710
haloperidol,63323-469-05,63323046905
haloperidol,63323-471-05,63323047105
haloperidol,70518-3170-0,70518317000
haloperidol,71288-502-02,71288050202
haloperidol,70069-381-01,70069038101
haloperidol,70069-382-01,70069038201
haloperidol,70069-383-01,70069038301
haloperidol,70069-384-01,70069038401
haloperidol,71288-503-02,71288050302
haloperidol,71288-504-05,71288050405
haloperidol,70069-030-05,70069003005
haloperidol,68083-138-10,68083013810
haloperidol,67457-409-13,67457040913
haloperidol,63323-469-01,63323046901
haloperidol,63323-471-01,63323047101
haloperidol,70069-381-10,70069038110
haloperidol,70069-382-05,70069038205
haloperidol,70069-383-05,70069038305
haloperidol,70069-383-10,70069038310
haloperidol,70069-384-05,70069038405
haloperidol,70710-1461-6,70710146106
haloperidol,70710-1461-9,70710146109
haloperidol,70710-1462-1,70710146201
haloperidol,70710-1462-5,70710146205
haloperidol,70710-1463-1,70710146301
haloperidol,70710-1463-5,70710146305
haloperidol,70710-1464-1,70710146401
haloperidol,70710-1464-5,70710146405
haloperidol,55154-7076-5,55154707605
haloperidol,0404-9871-01,00404987101
haloperidol,67457-426-12,67457042612
haloperidol,52584-426-00,52584042600
haloperidol,70518-1053-0,70518105300
iloperidone,43068-101-02,43068010102
iloperidone,43068-902-14,43068090214
iloperidone,43068-104-02,43068010402
iloperidone,43068-903-08,43068090308
iloperidone,43068-113-04,43068011304
iloperidone,43068-110-02,43068011002
iloperidone,43068-901-14,43068090114
iloperidone,43068-102-02,43068010202
iloperidone,43068-106-02,43068010602
iloperidone,43068-108-02,43068010802
iloperidone,43068-112-02,43068011202
iloperidone,51672-4178-4,51672417804
iloperidone,51672-4179-4,51672417904
iloperidone,51672-4180-4,51672418004
iloperidone,51672-4181-4,51672418104
iloperidone,51672-4182-4,51672418204
iloperidone,51672-4183-4,51672418304
iloperidone,51672-4184-4,51672418404
iloperidone,51672-4213-7,51672421307
iloperidone,0378-0630-01,00378063001
iloperidone,0378-0630-88,00378063088
iloperidone,0378-0630-91,00378063091
iloperidone,0378-0631-01,00378063101
iloperidone,0378-0631-88,00378063188
iloperidone,0378-0631-91,00378063191
iloperidone,0378-0632-01,00378063201
iloperidone,0378-0632-88,00378063288
iloperidone,0378-0632-91,00378063291
iloperidone,0378-0633-01,00378063301
iloperidone,0378-0633-88,00378063388
iloperidone,0378-0633-91,00378063391
iloperidone,0378-0634-01,00378063401
iloperidone,0378-0634-88,00378063488
iloperidone,0378-0634-91,00378063491
iloperidone,0378-0635-01,00378063501
iloperidone,0378-0635-88,00378063588
iloperidone,0378-0635-91,00378063591
iloperidone,0378-0636-01,00378063601
iloperidone,0378-0636-88,00378063688
iloperidone,0378-0636-91,00378063691
loxapine,51097-001-02,51097000102
loxapine,62135-492-60,62135049260
loxapine,62135-493-60,62135049360
loxapine,35573-436-02,35573043602
loxapine,35573-437-02,35573043702
loxapine,35573-438-02,35573043802
loxapine,35573-439-02,35573043902
loxapine,70518-0347-1,70518034701
loxapine,70518-1896-0,70518189600
loxapine,70518-1681-0,70518168100
loxapine,70518-0416-0,70518041600
loxapine,50090-4701-0,50090470100
loxapine,0591-0369-01,00591036901
loxapine,0591-0370-01,00591037001
loxapine,0591-0371-01,00591037101
loxapine,0591-0372-01,00591037201
loxapine,0527-1394-01,00527139401
loxapine,0527-1394-10,00527139410
loxapine,0527-1395-01,00527139501
loxapine,0527-1395-10,00527139510
loxapine,0527-1396-01,00527139601
loxapine,0527-1396-10,00527139610
loxapine,0527-1397-01,00527139701
loxapine,0527-1397-10,00527139710
loxapine,70518-1896-1,70518189601
loxapine,70518-1681-1,70518168101
loxapine,64850-890-01,64850089001
loxapine,64850-891-01,64850089101
loxapine,64850-892-01,64850089201
loxapine,64850-893-01,64850089301
loxapine,70518-1792-0,70518179200
loxapine,70518-1792-1,70518179201
loxapine,70518-0346-0,70518034600
loxapine,70518-0347-0,70518034700
