drug,ndc_raw,ndc
clonazepam,71335-0333-4,71335033304
clonazepam,71335-0333-5,71335033305
clonazepam,71335-0333-6,71335033306
clonazepam,71610-040-45,71610004045
clonazepam,71610-061-60,71610006160
clonazepam,71610-061-70,71610006170
clonazepam,71610-084-55,71610008455
clonazepam,71610-085-45,71610008545
clonazepam,67544-412-15,67544041215
clonazepam,71610-084-10,71610008410
clonazepam,71610-084-14,71610008414
clonazepam,71610-084-28,71610008428
clonazepam,71610-084-54,71610008454
clonazepam,71610-085-46,71610008546
clonazepam,63629-8988-2,63629898802
clonazepam,63629-8988-3,63629898803
clonazepam,57664-784-83,57664078483
clonazepam,57664-786-88,57664078688
clonazepam,50090-3467-0,50090346700
clonazepam,68071-4021-3,68071402103
clonazepam,68071-4021-5,68071402105
clonazepam,68071-4021-6,68071402106
clonazepam,68071-4021-9,68071402109
clonazepam,50090-4842-0,50090484200
clonazepam,68071-4135-3,68071413503
clonazepam,68071-4135-5,68071413505
clonazepam,68071-4135-6,68071413506
clonazepam,68071-4135-8,68071413508
clonazepam,68071-4135-9,68071413509
clonazepam,57664-785-86,57664078586
clonazepam,43353-308-55,43353030855
clonazepam,71610-075-53,71610007553
clonazepam,43547-406-50,43547040650
clonazepam,43547-407-10,43547040710
clonazepam,0093-0832-01,00093083201
clonazepam,0093-0832-05,00093083205
clonazepam,68788-7181-2,68788718102
clonazepam,61919-485-30,61919048530
clonazepam,57664-787-83,57664078783
clonazepam,71610-085-75,71610008575
clonazepam,71610-039-53,71610003953
clonazepam,71610-040-70,71610004070
clonazepam,71610-061-45,71610006145
clonazepam,63629-1201-1,63629120101
clonazepam,63629-1202-1,63629120201
clonazepam,63629-1203-1,63629120301
clonazepam,63629-1204-1,63629120401
clonazepam,63629-1205-1,63629120501
clonazepam,63629-1206-1,63629120601
clonazepam,63629-1207-1,63629120701
clonazepam,67544-412-30,67544041230
clonazepam,67544-412-53,67544041253
clonazepam,71610-084-70,71610008470
clonazepam,71610-085-70,71610008570
clonazepam,63187-226-30,63187022630
clonazepam,71610-084-20,71610008420
clonazepam,55154-8125-0,55154812500
clonazepam,43547-407-11,43547040711
clonazepam,43547-408-10,43547040810
clonazepam,55700-830-30,55700083030
clonazepam,55700-830-60,55700083060
clonazepam,57664-786-83,57664078683
clonazepam,80425-0125-1,80425012501
clonazepam,72189-081-90,72189008190
clonazepam,45865-575-60,45865057560
clonazepam,67544-412-45,67544041245
clonazepam,50090-4299-0,50090429900
clonazepam,58118-0832-8,58118083208
clonazepam,71610-061-53,71610006153
clonazepam,71610-075-45,71610007545
clonazepam,43063-797-30,43063079730
clonazepam,60687-544-01,60687054401
clonazepam,60687-555-01,60687055501
clonazepam,60760-273-60,60760027360
clonazepam,63629-7649-2,63629764902
clonazepam,61919-485-60,61919048560
clonazepam,61919-485-90,61919048590
clonazepam,53002-7451-1,53002745101
clonazepam,53002-7451-2,53002745102
clonazepam,53002-7451-3,53002745103
clonazepam,71335-0022-7,71335002207
clonazepam,71335-0022-8,71335002208
clonazepam,68788-7394-2,68788739402
clonazepam,71610-085-55,71610008555
clonazepam,62332-364-06,62332036406
clonazepam,62332-365-06,62332036506
clonazepam,62332-366-06,62332036606
clonazepam,62332-367-06,62332036706
clonazepam,62332-368-06,62332036806
clonazepam,80425-0135-3,80425013503
clonazepam,0904-7227-61,00904722761
clonazepam,0904-7728-61,00904772861
clonazepam,71610-023-70,71610002370
clonazepam,71610-039-45,71610003945
clonazepam,71610-040-30,71610004030
clonazepam,67544-412-60,67544041260
clonazepam,71610-023-45,71610002345
clonazepam,71610-061-15,71610006115
clonazepam,63629-7649-1,63629764901
clonazepam,67544-256-53,67544025653
clonazepam,67544-288-30,67544028830
clonazepam,67544-288-45,67544028845
clonazepam,50090-2022-0,50090202200
clonazepam,50090-2022-1,50090202201
clonazepam,63629-1116-1,63629111601
clonazepam,71335-1856-1,71335185601
clonazepam,50090-2022-2,50090202202
clonazepam,63629-8226-1,63629822601
clonazepam,16729-136-00,16729013600
clonazepam,16729-136-16,16729013616
clonazepam,16729-137-00,16729013700
clonazepam,16729-137-16,16729013716
clonazepam,16729-138-00,16729013800
clonazepam,16729-138-16,16729013816
clonazepam,71610-084-30,71610008430
clonazepam,71610-084-80,71610008480
clonazepam,71610-085-53,71610008553
clonazepam,50090-2088-2,50090208802
clonazepam,71610-061-30,71610006130
clonazepam,80425-0135-1,80425013501
clonazepam,71610-023-15,71610002315
clonazepam,71335-1856-2,71335185602
clonazepam,71335-1856-3,71335185603
clonazepam,71335-1856-4,71335185604
clonazepam,71335-1856-5,71335185605
clonazepam,71335-1856-6,71335185606
clonazepam,67544-412-70,67544041270
clonazepam,67544-529-70,67544052970
clonazepam,63187-888-30,63187088830
clonazepam,71610-084-45,71610008445
clonazepam,71610-084-60,71610008460
clonazepam,71610-084-75,71610008475
clonazepam,68071-5163-6,68071516306
clonazepam,71610-040-60,71610004060
clonazepam,71610-084-15,71610008415
clonazepam,71610-084-53,71610008453
clonazepam,71610-084-92,71610008492
clonazepam,71610-085-60,71610008560
clonazepam,71610-085-80,71610008580
clonazepam,43063-794-30,43063079430
clonazepam,43063-797-60,43063079760
clonazepam,68788-7181-6,68788718106
clonazepam,68788-7181-3,68788718103
clonazepam,68788-7738-2,68788773802
clonazepam,68788-7738-3,68788773803
clonazepam,68788-7738-6,68788773806
clonazepam,68788-7738-8,68788773808
clonazepam,68788-7738-9,68788773809
clonazepam,63187-603-30,63187060330
clonazepam,63187-603-90,63187060390
clonazepam,63187-888-90,63187088890
clonazepam,43353-307-80,43353030780
clonazepam,43353-308-80,43353030880
clonazepam,71335-1810-1,71335181001
clonazepam,71335-1810-2,71335181002
clonazepam,71335-1810-3,71335181003
clonazepam,71335-1810-4,71335181004
clonazepam,71335-1810-5,71335181005
clonazepam,71335-1810-6,71335181006
clonazepam,71335-1810-7,71335181007
clonazepam,71335-1810-8,71335181008
clonazepam,71335-1810-9,71335181009
clonazepam,51407-524-12,51407052412
clonazepam,51407-524-05,51407052405
clonazepam,71610-085-15,71610008515
clonazepam,71610-085-30,71610008530
clonazepam,71610-039-60,71610003960
clonazepam,71610-075-15,71610007515
clonazepam,71610-075-30,71610007530
clonazepam,71610-075-70,71610007570
clonazepam,61919-058-30,61919005830
clonazepam,70518-1297-1,70518129701
clonazepam,70518-1353-1,70518135301
clonazepam,70518-1521-1,70518152101
clonazepam,70518-1559-1,70518155901
clonazepam,43547-406-11,43547040611
clonazepam,43547-408-50,43547040850
clonazepam,70518-2232-0,70518223200
clonazepam,63187-226-90,63187022690
clonazepam,70518-2334-0,70518233400
clonazepam,70518-2392-0,70518239200
clonazepam,70518-2467-0,70518246700
clonazepam,70518-2467-1,70518246701
clonazepam,70518-2485-0,70518248500
clonazepam,67544-256-15,67544025615
clonazepam,67544-256-45,67544025645
clonazepam,67544-256-80,67544025680
clonazepam,70518-2507-0,70518250700
clonazepam,70518-2533-0,70518253300
clonazepam,70518-2533-1,70518253301
clonazepam,67544-288-70,67544028870
clonazepam,57664-783-88,57664078388
clonazepam,57664-784-88,57664078488
clonazepam,57664-786-86,57664078686
clonazepam,51407-524-30,51407052430
clonazepam,51407-524-51,51407052451
clonazepam,61919-058-60,61919005860
clonazepam,61919-058-90,61919005890
clonazepam,71205-252-30,71205025230
clonazepam,71205-252-60,71205025260
clonazepam,71205-252-90,71205025290
clonazepam,71335-0022-1,71335002201
clonazepam,45865-575-30,45865057530
clonazepam,70518-3144-0,70518314400
clonazepam,68788-7394-6,68788739406
clonazepam,71335-0022-4,71335002204
clonazepam,67544-256-55,67544025655
clonazepam,67544-256-70,67544025670
clonazepam,67544-256-75,67544025675
clonazepam,71610-085-92,71610008592
clonazepam,71610-363-15,71610036315
clonazepam,71610-363-28,71610036328
clonazepam,71610-363-30,71610036330
clonazepam,71610-363-45,71610036345
clonazepam,71610-363-46,71610036346
clonazepam,71610-363-53,71610036353
clonazepam,71610-363-60,71610036360
clonazepam,71610-363-70,71610036370
clonazepam,71610-363-75,71610036375
clonazepam,71610-363-80,71610036380
clonazepam,71610-367-15,71610036715
clonazepam,71610-367-30,71610036730
clonazepam,71610-367-45,71610036745
clonazepam,71610-367-53,71610036753
clonazepam,71610-367-60,71610036760
clonazepam,0004-0058-01,00004005801
clonazepam,61269-605-10,61269060510
clonazepam,61269-610-10,61269061010
clonazepam,61269-620-10,61269062010
clonazepam,0004-0068-01,00004006801
clonazepam,0004-0098-01,00004009801
clorazepate,51672-4043-2,51672404302
clorazepate,43063-893-06,43063089306
clorazepate,51672-4043-1,51672404301
clorazepate,51672-4043-3,51672404303
clorazepate,0378-0030-01,00378003001
clorazepate,0378-0030-05,00378003005
clorazepate,0378-0040-01,00378004001
clorazepate,0378-0040-05,00378004005
clorazepate,0378-0070-01,00378007001
clorazepate,51672-4044-2,51672404402
clorazepate,13107-319-01,13107031901
clorazepate,13107-319-05,13107031905
clorazepate,13107-320-01,13107032001
clorazepate,13107-320-05,13107032005
clorazepate,13107-321-01,13107032101
clorazepate,51672-4042-1,51672404201
clorazepate,70954-158-10,70954015810
clorazepate,70954-159-10,70954015910
clorazepate,51672-4042-2,51672404202
clorazepate,72789-256-06,72789025606
clorazepate,43063-030-06,43063003006
clorazepate,43063-030-12,43063003012
clorazepate,60505-4754-1,60505475401
clorazepate,60505-4755-1,60505475501
clorazepate,60505-4756-1,60505475601
clorazepate,43063-030-10,43063003010
clorazepate,51672-4044-3,51672404403
clorazepate,51672-4044-1,51672404401
clorazepate,51672-4042-3,51672404203
clorazepate,43063-030-03,43063003003
clorazepate,55292-304-01,55292030401
diazepam,0187-0658-20,00187065820
diazepam,0187-0659-20,00187065920
diazepam,66490-650-20,66490065020
diazepam,0404-9848-10,00404984810
diazepam,68682-650-20,68682065020
diazepam,67296-0084-1,67296008401
diazepam,67296-0291-2,67296029102
diazepam,63187-846-30,63187084630
diazepam,63187-867-90,63187086790
diazepam,67544-019-80,67544001980
diazepam,71610-459-80,71610045980
diazepam,0121-0905-94,00121090594
diazepam,55700-058-30,55700005830
diazepam,0378-0271-01,00378027101
diazepam,0378-0271-05,00378027105
diazepam,0378-0345-01,00378034501
diazepam,0378-0345-05,00378034505
diazepam,0378-0477-01,00378047701
diazepam,0378-0477-05,00378047705
diazepam,50090-1913-2,50090191302
diazepam,50090-1913-4,50090191304
diazepam,0615-7799-39,00615779939
diazepam,67544-019-30,67544001930
diazepam,67544-019-60,67544001960
diazepam,67544-020-70,67544002070
diazepam,67544-020-75,67544002075
diazepam,67544-020-90,67544002090
diazepam,71610-270-15,71610027015
diazepam,71610-270-20,71610027020
diazepam,71610-270-30,71610027030
diazepam,71610-270-45,71610027045
diazepam,71610-270-53,71610027053
diazepam,71610-270-55,71610027055
diazepam,71610-270-60,71610027060
diazepam,71610-270-70,71610027070
diazepam,71610-270-75,71610027075
diazepam,71610-270-80,71610027080
diazepam,71610-270-90,71610027090
diazepam,67544-019-40,67544001940
diazepam,67544-019-45,67544001945
diazepam,67544-020-30,67544002030
diazepam,67544-020-45,67544002045
diazepam,55289-092-30,55289009230
diazepam,71610-424-30,71610042430
diazepam,71610-424-53,71610042453
diazepam,71610-424-60,71610042460
diazepam,71610-424-70,71610042470
diazepam,71610-427-15,71610042715
diazepam,71610-427-30,71610042730
diazepam,71610-427-45,71610042745
diazepam,71610-427-53,71610042753
diazepam,71610-427-60,71610042760
diazepam,71610-427-70,71610042770
diazepam,71610-427-80,71610042780
diazepam,71610-459-15,71610045915
diazepam,71610-459-20,71610045920
diazepam,71610-459-30,71610045930
diazepam,71610-459-45,71610045945
diazepam,71610-459-53,71610045953
diazepam,71610-459-55,71610045955
diazepam,71610-459-60,71610045960
diazepam,71610-459-70,71610045970
diazepam,71610-460-30,71610046030
diazepam,71610-460-53,71610046053
diazepam,71610-460-60,71610046060
diazepam,71610-460-70,71610046070
diazepam,63187-867-30,63187086730
diazepam,63187-173-90,63187017390
diazepam,80425-0151-2,80425015102
diazepam,63187-544-15,63187054415
diazepam,63187-544-20,63187054420
diazepam,63187-544-60,63187054460
diazepam,63187-846-20,63187084620
diazepam,63187-846-60,63187084660
diazepam,0172-3925-60,00172392560
diazepam,0172-3925-70,00172392570
diazepam,0172-3926-60,00172392660
diazepam,0172-3926-70,00172392670
diazepam,0172-3926-80,00172392680
diazepam,0172-3927-60,00172392760
diazepam,0172-3927-70,00172392770
diazepam,0172-3927-80,00172392780
diazepam,43063-718-09,43063071809
diazepam,43063-718-10,43063071810
diazepam,43063-718-90,43063071890
diazepam,52584-273-32,52584027332
diazepam,43353-276-60,43353027660
diazepam,43353-278-80,43353027880
diazepam,71335-0444-9,71335044409
diazepam,53002-3340-1,53002334001
diazepam,53002-3340-2,53002334002
diazepam,53002-3340-3,53002334003
diazepam,80425-0120-2,80425012002
diazepam,71610-424-15,71610042415
diazepam,67296-0084-4,67296008404
diazepam,68788-9207-2,68788920702
diazepam,68788-9207-3,68788920703
diazepam,68788-9207-9,68788920709
diazepam,35356-812-60,35356081260
diazepam,35356-812-90,35356081290
diazepam,71335-0444-0,71335044400
diazepam,71335-0444-7,71335044407
diazepam,55700-058-90,55700005890
diazepam,68788-9207-1,68788920701
diazepam,68788-9207-4,68788920704
diazepam,68071-4770-1,68071477001
diazepam,68071-4770-3,68071477003
diazepam,68071-4770-5,68071477005
diazepam,70518-0014-0,70518001400
diazepam,43063-970-04,43063097004
diazepam,43063-970-06,43063097006
diazepam,43063-970-10,43063097010
diazepam,43063-970-15,43063097015
diazepam,43063-970-21,43063097021
diazepam,43063-970-30,43063097030
diazepam,43063-970-60,43063097060
diazepam,43063-987-02,43063098702
diazepam,43063-987-20,43063098720
diazepam,43063-987-30,43063098730
diazepam,43063-987-60,43063098760
diazepam,58118-4047-8,58118404708
diazepam,63187-173-02,63187017302
diazepam,63187-173-60,63187017360
diazepam,50090-2249-4,50090224904
diazepam,68071-3270-1,68071327001
diazepam,68071-3270-2,68071327002
diazepam,68071-3270-3,68071327003
diazepam,68071-3270-4,68071327004
diazepam,68071-3270-6,68071327006
diazepam,45865-140-30,45865014030
diazepam,68071-2826-6,68071282606
diazepam,72572-140-02,72572014002
diazepam,43353-281-60,43353028160
diazepam,55289-092-25,55289009225
diazepam,55289-092-40,55289009240
diazepam,55289-092-90,55289009290
diazepam,51079-284-20,51079028420
diazepam,52584-213-12,52584021312
diazepam,49999-018-10,49999001810
diazepam,49999-018-20,49999001820
diazepam,49999-018-30,49999001830
diazepam,49999-018-60,49999001860
diazepam,49999-018-90,49999001890
diazepam,68071-3330-1,68071333001
diazepam,68071-3330-3,68071333003
diazepam,68071-3330-5,68071333005
diazepam,68071-3330-6,68071333006
diazepam,68071-3330-9,68071333009
diazepam,50090-1913-0,50090191300
diazepam,50090-1913-3,50090191303
diazepam,50090-1913-6,50090191306
diazepam,50090-1913-7,50090191307
diazepam,50090-1913-8,50090191308
diazepam,50090-1913-9,50090191309
diazepam,50090-3390-1,50090339001
diazepam,50090-3390-6,50090339006
diazepam,43063-718-06,43063071806
diazepam,43063-718-21,43063071821
diazepam,70518-1713-1,70518171301
diazepam,71335-1584-0,71335158400
diazepam,71335-1584-1,71335158401
diazepam,71335-1584-2,71335158402
diazepam,71335-1584-3,71335158403
diazepam,71335-1584-4,71335158404
diazepam,71335-1584-5,71335158405
diazepam,71335-1584-6,71335158406
diazepam,71335-1584-7,71335158407
diazepam,71335-1584-8,71335158408
diazepam,71335-1584-9,71335158409
diazepam,50090-4566-0,50090456600
diazepam,0527-1768-36,00527176836
diazepam,68071-4181-1,68071418101
diazepam,43353-276-75,43353027675
diazepam,68682-652-20,68682065220
diazepam,45865-423-30,45865042330
diazepam,45865-482-30,45865048230
diazepam,51079-285-20,51079028520
diazepam,0641-6244-10,00641624410
diazepam,0615-7800-39,00615780039
diazepam,51862-941-01,51862094101
diazepam,51862-941-05,51862094105
diazepam,51862-942-01,51862094201
diazepam,51862-942-05,51862094205
diazepam,51862-943-01,51862094301
diazepam,51862-943-05,51862094305
diazepam,51862-943-10,51862094310
diazepam,55289-092-01,55289009201
diazepam,55289-092-20,55289009220
diazepam,55289-092-60,55289009260
diazepam,50090-0195-6,50090019506
diazepam,55289-092-98,55289009298
diazepam,43353-278-70,43353027870
diazepam,60760-934-30,60760093430
diazepam,68071-4770-9,68071477009
diazepam,71872-7259-1,71872725901
diazepam,71872-7260-1,71872726001
diazepam,68071-4922-1,68071492201
diazepam,61919-409-30,61919040930
diazepam,67296-0084-5,67296008405
diazepam,63187-173-21,63187017321
diazepam,63187-173-30,63187017330
diazepam,43353-825-70,43353082570
diazepam,68071-4829-3,68071482903
diazepam,55154-7885-0,55154788500
diazepam,68071-2828-3,68071282803
diazepam,63187-173-15,63187017315
diazepam,62135-767-47,62135076747
diazepam,62135-768-43,62135076843
diazepam,68071-4899-1,68071489901
diazepam,43353-276-30,43353027630
diazepam,43353-276-45,43353027645
diazepam,43063-840-30,43063084030
diazepam,68071-4922-6,68071492206
diazepam,63187-544-90,63187054490
diazepam,63187-846-06,63187084606
diazepam,63187-846-15,63187084615
diazepam,71610-459-75,71610045975
diazepam,50090-4713-0,50090471300
diazepam,58118-0640-8,58118064008
diazepam,58118-3925-8,58118392508
diazepam,58118-3926-8,58118392608
diazepam,61919-906-60,61919090660
diazepam,63187-867-15,63187086715
diazepam,68788-9207-8,68788920708
diazepam,43063-718-12,43063071812
diazepam,67544-019-20,67544001920
diazepam,67544-019-53,67544001953
diazepam,60760-927-60,60760092760
diazepam,63187-846-90,63187084690
diazepam,61919-071-10,61919007110
diazepam,61919-071-30,61919007130
diazepam,67544-019-15,67544001915
diazepam,67544-019-55,67544001955
diazepam,67544-020-15,67544002015
diazepam,61919-409-02,61919040902
diazepam,61919-409-03,61919040903
diazepam,61919-409-10,61919040910
diazepam,61919-409-60,61919040960
diazepam,61919-409-72,61919040972
diazepam,61919-409-90,61919040990
diazepam,61919-906-05,61919090605
diazepam,61919-906-10,61919090610
diazepam,61919-906-30,61919090630
diazepam,63629-1523-0,63629152300
diazepam,63629-1523-1,63629152301
diazepam,63629-1523-2,63629152302
diazepam,63629-1523-3,63629152303
diazepam,63629-1523-4,63629152304
diazepam,63629-1523-5,63629152305
diazepam,63629-1523-6,63629152306
diazepam,63629-1523-7,63629152307
diazepam,63629-1523-8,63629152308
diazepam,63629-1523-9,63629152309
diazepam,0409-1273-32,00409127332
diazepam,63629-7328-1,63629732801
diazepam,63629-7328-2,63629732802
diazepam,0409-3213-12,00409321312
diazepam,68788-9207-6,68788920706
diazepam,63187-544-06,63187054406
diazepam,63187-544-30,63187054430
diazepam,67544-019-75,67544001975
diazepam,67544-020-53,67544002053
diazepam,67544-020-60,67544002060
diazepam,67544-020-80,67544002080
diazepam,63629-2948-1,63629294801
diazepam,63629-2948-2,63629294802
diazepam,63629-2948-3,63629294803
diazepam,63629-2948-4,63629294804
diazepam,63629-2948-5,63629294805
diazepam,63629-2948-6,63629294806
diazepam,63629-2948-7,63629294807
diazepam,63629-2948-8,63629294808
diazepam,43353-825-30,43353082530
diazepam,43063-718-04,43063071804
diazepam,67544-019-70,67544001970
diazepam,71335-0444-8,71335044408
diazepam,43353-278-20,43353027820
diazepam,0904-7117-93,00904711793
diazepam,69339-136-34,69339013634
diazepam,63187-867-60,63187086760
diazepam,63187-173-01,63187017301
diazepam,61919-906-90,61919090690
diazepam,43353-825-60,43353082560
diazepam,43353-278-90,43353027890
diazepam,43353-281-70,43353028170
diazepam,11704-600-01,11704060001
diazepam,50090-1913-1,50090191301
diazepam,67544-019-90,67544001990
diazepam,43353-276-70,43353027670
diazepam,43353-278-30,43353027830
diazepam,43353-278-55,43353027855
diazepam,43353-276-15,43353027615
diazepam,43353-276-53,43353027653
diazepam,43353-278-15,43353027815
diazepam,43353-278-45,43353027845
diazepam,43353-281-53,43353028153
diazepam,71335-0444-2,71335044402
diazepam,71335-0444-4,71335044404
diazepam,50090-1726-0,50090172600
diazepam,50090-1726-1,50090172601
diazepam,50090-1726-2,50090172602
diazepam,50090-1726-3,50090172603
diazepam,50090-1726-4,50090172604
diazepam,50090-1726-5,50090172605
diazepam,50090-1726-6,50090172606
diazepam,50090-1726-7,50090172607
diazepam,50090-1726-8,50090172608
diazepam,50090-1726-9,50090172609
diazepam,71335-0444-3,71335044403
diazepam,71335-0444-5,71335044405
diazepam,43353-276-80,43353027680
diazepam,43353-278-60,43353027860
diazepam,43353-278-75,43353027875
diazepam,55154-5074-0,55154507400
diazepam,70518-2358-1,70518235801
diazepam,63187-846-10,63187084610
diazepam,63187-867-10,63187086710
diazepam,0054-3188-63,00054318863
diazepam,69339-137-05,69339013705
diazepam,69339-137-10,69339013710
diazepam,68094-750-62,68094075062
diazepam,68788-7452-1,68788745201
diazepam,68788-7452-2,68788745202
diazepam,68788-7452-3,68788745203
diazepam,68788-7452-6,68788745206
diazepam,68788-7452-8,68788745208
diazepam,68788-7452-9,68788745209
diazepam,67296-0084-2,67296008402
diazepam,55289-092-06,55289009206
diazepam,70518-1713-0,70518171300
diazepam,70518-1856-0,70518185600
diazepam,51079-286-20,51079028620
diazepam,72189-193-30,72189019330
diazepam,67296-0084-3,67296008403
diazepam,43353-281-30,43353028130
diazepam,70518-0162-3,70518016203
diazepam,55289-092-10,55289009210
diazepam,43353-825-53,43353082553
diazepam,63187-173-10,63187017310
diazepam,63187-173-20,63187017320
diazepam,55289-092-02,55289009202
diazepam,67296-0084-6,67296008406
diazepam,71610-424-45,71610042445
diazepam,71335-0444-1,71335044401
diazepam,71335-0444-6,71335044406
diazepam,45865-423-60,45865042360
diazepam,43063-718-30,43063071830
diazepam,43063-718-60,43063071860
diazepam,43063-718-15,43063071815
diazepam,50090-1913-5,50090191305
diazepam,45865-482-60,45865048260
diazepam,68682-655-20,68682065520
diazepam,43353-278-53,43353027853
diazepam,68788-9207-0,68788920700
diazepam,68788-9207-5,68788920705
diazepam,0054-3185-44,00054318544
diazepam,0140-0004-01,00140000401
diazepam,0140-0005-01,00140000501
diazepam,0140-0005-14,00140000514
diazepam,0140-0006-01,00140000601
diazepam,0140-0006-14,00140000614
diazepam,80725-004-01,80725000401
diazepam,80725-005-01,80725000501
diazepam,80725-006-01,80725000601
diazepam,72252-505-02,72252050502
diazepam,72252-510-02,72252051002
diazepam,72252-515-04,72252051504
diazepam,72252-520-04,72252052004
estazolam,0591-0744-01,00591074401
estazolam,0591-0745-01,00591074501
estazolam,51862-073-01,51862007301
estazolam,51862-074-01,51862007401
estazolam,70954-480-10,70954048010
estazolam,70954-481-10,70954048110
flurazepam,0378-4415-01,00378441501
flurazepam,0378-4430-01,00378443001
flurazepam,55289-038-30,55289003830
lorazepam,0641-6000-10,00641600010
lorazepam,0641-6001-25,00641600125
lorazepam,0641-6002-10,00641600210
lorazepam,0641-6003-25,00641600325
lorazepam,0187-0063-01,00187006301
lorazepam,0187-0064-01,00187006401
lorazepam,0187-0064-10,00187006410
lorazepam,0187-0065-01,00187006501
lorazepam,67544-191-30,67544019130
lorazepam,67544-261-10,67544026110
lorazepam,67544-261-60,67544026160
lorazepam,67544-261-70,67544026170
lorazepam,72572-380-25,72572038025
lorazepam,61919-062-02,61919006202
lorazepam,0093-3426-05,00093342605
lorazepam,13107-085-05,13107008505
lorazepam,13107-084-01,13107008401
lorazepam,13107-085-01,13107008501
lorazepam,13107-083-11,13107008311
lorazepam,13107-084-11,13107008411
lorazepam,13107-083-99,13107008399
lorazepam,13107-085-11,13107008511
lorazepam,69315-904-01,69315090401
lorazepam,13107-085-99,13107008599
lorazepam,60687-638-01,60687063801
lorazepam,70518-2442-4,70518244204
lorazepam,67296-1622-1,67296162201
lorazepam,72789-197-30,72789019730
lorazepam,0121-0770-01,00121077001
lorazepam,71335-1694-0,71335169400
lorazepam,71335-1694-1,71335169401
lorazepam,71335-1694-2,71335169402
lorazepam,71335-1694-3,71335169403
lorazepam,71335-1694-4,71335169404
lorazepam,71335-1694-5,71335169405
lorazepam,71335-1694-6,71335169406
lorazepam,71335-1694-7,71335169407
lorazepam,71335-1694-8,71335169408
lorazepam,71335-1694-9,71335169409
lorazepam,69315-906-10,69315090610
lorazepam,67544-142-60,67544014260
lorazepam,67544-191-53,67544019153
lorazepam,67544-191-75,67544019175
lorazepam,68071-2662-3,68071266203
lorazepam,68071-2662-4,68071266204
lorazepam,68071-2662-6,68071266206
lorazepam,71610-008-53,71610000853
lorazepam,0093-3425-01,00093342501
lorazepam,0093-3426-10,00093342610
lorazepam,50090-0272-2,50090027202
lorazepam,68071-2666-4,68071266604
lorazepam,68071-2666-6,68071266606
lorazepam,71610-008-20,71610000820
lorazepam,71610-008-75,71610000875
lorazepam,71610-008-80,71610000880
lorazepam,71610-008-92,71610000892
lorazepam,71610-199-10,71610019910
lorazepam,71610-199-15,71610019915
lorazepam,71610-199-20,71610019920
lorazepam,71610-199-30,71610019930
lorazepam,71610-199-45,71610019945
lorazepam,71610-199-53,71610019953
lorazepam,71610-199-55,71610019955
lorazepam,71610-199-60,71610019960
lorazepam,71610-199-70,71610019970
lorazepam,71610-199-75,71610019975
lorazepam,71610-199-80,71610019980
lorazepam,71610-199-92,71610019992
lorazepam,0615-8075-39,00615807539
lorazepam,0615-8076-39,00615807639
lorazepam,0615-8077-39,00615807739
lorazepam,0641-6044-25,00641604425
lorazepam,0641-6045-25,00641604525
lorazepam,0641-6046-10,00641604610
lorazepam,0641-6047-10,00641604710
lorazepam,0641-6048-25,00641604825
lorazepam,0641-6049-25,00641604925
lorazepam,0641-6050-10,00641605010
lorazepam,0641-6051-10,00641605110
lorazepam,0641-6207-25,00641620725
lorazepam,71610-225-15,71610022515
lorazepam,71610-225-30,71610022530
lorazepam,71610-225-53,71610022553
lorazepam,71610-225-60,71610022560
lorazepam,71610-225-80,71610022580
lorazepam,71610-229-15,71610022915
lorazepam,71610-229-30,71610022930
lorazepam,71610-229-45,71610022945
lorazepam,71610-229-53,71610022953
lorazepam,71610-229-55,71610022955
lorazepam,71610-229-60,71610022960
lorazepam,71610-229-70,71610022970
lorazepam,71610-229-75,71610022975
lorazepam,71610-229-80,71610022980
lorazepam,71610-255-30,71610025530
lorazepam,71610-255-45,71610025545
lorazepam,71610-255-53,71610025553
lorazepam,71610-255-60,71610025560
lorazepam,71610-255-70,71610025570
lorazepam,71610-255-80,71610025580
lorazepam,67544-261-53,67544026153
lorazepam,71335-1138-8,71335113808
lorazepam,55289-487-15,55289048715
lorazepam,0093-3426-01,00093342601
lorazepam,72789-236-30,72789023630
lorazepam,60687-355-01,60687035501
lorazepam,71610-654-15,71610065415
lorazepam,71610-654-30,71610065430
lorazepam,71610-654-45,71610065445
lorazepam,71610-654-53,71610065453
lorazepam,71610-654-60,71610065460
lorazepam,71610-654-70,71610065470
lorazepam,71610-654-75,71610065475
lorazepam,71610-654-80,71610065480
lorazepam,71610-655-30,71610065530
lorazepam,71610-655-53,71610065553
lorazepam,71610-655-60,71610065560
lorazepam,71610-655-70,71610065570
lorazepam,70518-3423-0,70518342300
lorazepam,71335-0329-1,71335032901
lorazepam,63187-576-02,63187057602
lorazepam,63187-576-03,63187057603
lorazepam,63187-576-30,63187057630
lorazepam,70518-2186-0,70518218600
lorazepam,17856-2059-1,17856205901
lorazepam,17856-3532-1,17856353201
lorazepam,17856-3532-2,17856353202
lorazepam,17856-3532-3,17856353203
lorazepam,43353-255-70,43353025570
lorazepam,71610-178-53,71610017853
lorazepam,71610-178-80,71610017880
lorazepam,61919-607-03,61919060703
lorazepam,71205-235-02,71205023502
lorazepam,71205-235-05,71205023505
lorazepam,71205-235-06,71205023506
lorazepam,71205-235-10,71205023510
lorazepam,71205-235-15,71205023515
lorazepam,67544-142-53,67544014253
lorazepam,67544-191-10,67544019110
lorazepam,67544-261-15,67544026115
